frame,landmark,x,y,visibility
26,10,0.31521937251091003,0.31847983598709106,0.9996381998062134
26,11,0.3825586140155792,0.370645135641098,0.9999615550041199
26,12,0.23486723005771637,0.3656716048717499,0.9999399781227112
26,13,0.4096176326274872,0.4426974952220917,0.8962646722793579
26,14,0.176544189453125,0.41323426365852356,0.9717941284179688
26,15,0.37119871377944946,0.44347691535949707,0.9457387328147888
26,16,0.21342125535011292,0.46791204810142517,0.9788714051246643
26,17,0.35879185795783997,0.4465551972389221,0.9427903890609741
26,18,0.21592621505260468,0.4838653802871704,0.9687154293060303
26,19,0.3580825626850128,0.43571311235427856,0.9485041499137878
26,20,0.22712764143943787,0.4799145460128784,0.971846878528595
26,21,0.3569497764110565,0.4338104724884033,0.9188183546066284
26,22,0.2312811315059662,0.47513261437416077,0.9501901865005493
26,23,0.328116238117218,0.5072465538978577,0.9998483657836914
26,24,0.25697121024131775,0.5006165504455566,0.9997947812080383
26,25,0.2939859926700592,0.6012166738510132,0.7681303024291992
26,26,0.2974512577056885,0.5895916223526001,0.9398435950279236
26,27,0.24050606787204742,0.6854604482650757,0.828244686126709
26,28,0.30489304661750793,0.7054905295372009,0.8045198321342468
26,29,0.22597020864486694,0.6876993179321289,0.6894558072090149
26,30,0.303329199552536,0.7231054306030273,0.476468563079834
26,31,0.23246100544929504,0.7284193634986877,0.8414029479026794
26,32,0.3393186032772064,0.7296817898750305,0.8040308952331543
27,0,0.3283638060092926,0.3069392144680023,0.999125599861145
27,1,0.3350488841533661,0.30117741227149963,0.9968507289886475
27,2,0.33924004435539246,0.3018306791782379,0.9965142607688904
27,3,0.34358033537864685,0.302465558052063,0.9977466464042664
27,4,0.3202733099460602,0.2999062240123749,0.9982929825782776
27,5,0.31421834230422974,0.30006587505340576,0.9985963106155396
27,6,0.3084598481655121,0.30029526352882385,0.9989843964576721
27,7,0.3412087559700012,0.30806052684783936,0.9979420304298401
27,8,0.29746511578559875,0.30573874711990356,0.9975310564041138
27,9,0.3324686586856842,0.31702300906181335,0.9995731711387634
27,10,0.3169931173324585,0.31580066680908203,0.9996532201766968
27,11,0.3862396478652954,0.3676258325576782,0.9999621510505676
27,12,0.2380823940038681,0.36440715193748474,0.9999444484710693
27,13,0.413983553647995,0.4392162263393402,0.8932655453681946
27,14,0.1826397180557251,0.41530081629753113,0.9653237462043762
27,15,0.3704742193222046,0.4426206052303314,0.938125729560852
27,16,0.22165857255458832,0.46655112504959106,0.9756810665130615
27,17,0.35800719261169434,0.4456220269203186,0.934941828250885
27,18,0.22819547355175018,0.4813254475593567,0.9655660390853882
27,19,0.3572103679180145,0.43623071908950806,0.9407886266708374
27,20,0.23861630260944366,0.4759829640388489,0.9688282608985901
27,21,0.3562164902687073,0.43366488814353943,0.9078121185302734
27,22,0.2410716414451599,0.4714992344379425,0.9456270933151245
27,23,0.3361828625202179,0.5063064694404602,0.9998607039451599
27,24,0.26535889506340027,0.5008201599121094,0.9998142123222351
27,25,0.3039968013763428,0.599138081073761,0.7295856475830078
27,26,0.3004564344882965,0.5907053351402283,0.9428563714027405
27,27,0.24173952639102936,0.6634207963943481,0.7795631289482117
27,28,0.3278760612010956,0.7136938571929932,0.82255619764328
27,29,0.22383509576320648,0.6616114377975464,0.6429872512817383
27,30,0.32997483015060425,0.7387577295303345,0.5159315466880798
27,31,0.2312692254781723,0.7147098779678345,0.801295280456543
27,32,0.35263916850090027,0.729787290096283,0.8212798833847046
28,0,0.33185237646102905,0.30635422468185425,0.9991339445114136
28,1,0.3381560742855072,0.30024343729019165,0.9969573020935059
28,2,0.3427419364452362,0.3009614646434784,0.996626079082489
28,3,0.3468663990497589,0.3015643358230591,0.9978222250938416
28,4,0.3237808048725128,0.29889029264450073,0.9983660578727722
28,5,0.31746238470077515,0.2989909052848816,0.9986664056777954
28,6,0.31162673234939575,0.2991419732570648,0.9990395307540894
28,7,0.3444598913192749,0.30765584111213684,0.9980173707008362
28,8,0.29996180534362793,0.3048108220100403,0.9976224303245544
28,9,0.33574479818344116,0.31660789251327515,0.999586820602417
28,10,0.3199310004711151,0.3154127299785614,0.9996684789657593
28,11,0.39012405276298523,0.368091881275177,0.9999626874923706
28,12,0.24146847426891327,0.365805059671402,0.9999484419822693
28,13,0.418560653924942,0.44003647565841675,0.8862864375114441
28,14,0.18668311834335327,0.4187376797199249,0.9514106512069702
28,15,0.37121784687042236,0.44498053193092346,0.9253208041191101
28,16,0.2312953919172287,0.4661557078361511,0.9658215045928955
28,17,0.3578093945980072,0.44804880023002625,0.9237316250801086
28,18,0.242187038064003,0.47943323850631714,0.9567439556121826
28,19,0.3570057451725006,0.4383544623851776,0.9297302961349487
28,20,0.2508479952812195,0.47344309091567993,0.960378885269165
28,21,0.3558107614517212,0.43631383776664734,0.8922262191772461
28,22,0.25146323442459106,0.4689357578754425,0.9339970350265503
28,23,0.3442564606666565,0.5075212121009827,0.999872624874115
28,24,0.27210497856140137,0.5022996664047241,0.9998320937156677
28,25,0.31403741240501404,0.610626757144928,0.6827785968780518
28,26,0.3054254651069641,0.5981177091598511,0.9433339238166809
28,27,0.24562861025333405,0.6493974924087524,0.7133595943450928
28,28,0.3318697512149811,0.7218406796455383,0.8379049897193909
28,29,0.22513653337955475,0.6399444937705994,0.5906839370727539
28,30,0.326456755399704,0.7449494004249573,0.5455467700958252
28,31,0.23610928654670715,0.7006257176399231,0.741150438785553
28,32,0.3628864884376526,0.7433702945709229,0.8349390029907227
29,0,0.3347887098789215,0.30785292387008667,0.9991320967674255
29,1,0.34034836292266846,0.30123960971832275,0.9969714283943176
29,2,0.3450588285923004,0.30189013481140137,0.9966702461242676
29,3,0.34916210174560547,0.30244046449661255,0.9978317618370056
29,4,0.3260948061943054,0.30010098218917847,0.9984049797058105
29,5,0.31983715295791626,0.30017849802970886,0.9987258315086365
29,6,0.3141343891620636,0.30034032464027405,0.999080240726471
29,7,0.34662720561027527,0.3087247908115387,0.9980419278144836
29,8,0.3025870621204376,0.30595827102661133,0.9976757168769836
29,9,0.3387050926685333,0.3180762529373169,0.9995917081832886
29,10,0.32287895679473877,0.31721511483192444,0.9996785521507263
29,11,0.39382103085517883,0.36971789598464966,0.9999639391899109
29,12,0.2444506585597992,0.36798012256622314,0.9999523162841797
29,13,0.4212689995765686,0.44105765223503113,0.8866305947303772
29,14,0.19304217398166656,0.42564162611961365,0.9382830858230591
29,15,0.3731168806552887,0.4476565420627594,0.9245922565460205
29,16,0.2468179315328598,0.4669490158557892,0.9636795520782471
29,17,0.3578076958656311,0.4500400722026825,0.9234974384307861
29,18,0.2634558081626892,0.47819510102272034,0.9564895629882812
29,19,0.35687026381492615,0.4410976469516754,0.9298518300056458
29,20,0.2695288360118866,0.4694402813911438,0.9600622057914734
29,21,0.3574335277080536,0.4396059811115265,0.8911605477333069
29,22,0.26780179142951965,0.46551513671875,0.9332118630409241
29,23,0.3523520827293396,0.5100989937782288,0.9998828172683716
29,24,0.27805060148239136,0.5058906674385071,0.9998480677604675
29,25,0.32384636998176575,0.6213976740837097,0.6396535038948059
29,26,0.3084258735179901,0.5996484756469727,0.9431889057159424
29,27,0.2672410011291504,0.6406878232955933,0.6434192657470703
29,28,0.3264753818511963,0.7252869009971619,0.8509033918380737
29,29,0.24753521382808685,0.6263116598129272,0.535161554813385
29,30,0.3157646656036377,0.7455040812492371,0.566364586353302
29,31,0.2506030797958374,0.6859065890312195,0.6722248196601868
29,32,0.3614674508571625,0.7498354315757751,0.8467209935188293
30,0,0.3377591371536255,0.3086160123348236,0.999070405960083
30,1,0.34207087755203247,0.30186280608177185,0.996802806854248
30,2,0.3464043140411377,0.30255812406539917,0.996549665927887
30,3,0.35032692551612854,0.3032298982143402,0.9977098107337952
30,4,0.32836300134658813,0.3008776903152466,0.9983612895011902
30,5,0.322165846824646,0.30110085010528564,0.9987373948097229
30,6,0.31667187809944153,0.301548570394516,0.9990875124931335
30,7,0.346688449382782,0.3095228374004364,0.9980065226554871
30,8,0.3049057126045227,0.30765244364738464,0.9976716041564941
30,9,0.3412059247493744,0.31871452927589417,0.9995875358581543
30,10,0.3263852894306183,0.3182271718978882,0.9996827244758606
30,11,0.3977157473564148,0.3711678087711334,0.999964714050293
30,12,0.24710172414779663,0.37113067507743835,0.9999556541442871
30,13,0.42355701327323914,0.44132015109062195,0.8826930522918701
30,14,0.2000741809606552,0.4376669228076935,0.9294660091400146
30,15,0.3741791248321533,0.44902101159095764,0.9207696914672852
30,16,0.26308473944664,0.4677897095680237,0.9643293619155884
30,17,0.3582708239555359,0.4522346258163452,0.9224310517311096
30,18,0.28260043263435364,0.4788249731063843,0.9586436152458191
30,19,0.3572574555873871,0.44329404830932617,0.9291735887527466
30,20,0.28566277027130127,0.46895265579223633,0.9620050191879272
30,21,0.3584335148334503,0.44134342670440674,0.8898171782493591
30,22,0.2815815210342407,0.46559035778045654,0.9362466335296631
30,23,0.3578106164932251,0.5159368515014648,0.999891459941864
30,24,0.2802783250808716,0.511489987373352,0.9998621344566345
30,25,0.3467670679092407,0.6269699931144714,0.6208657622337341
30,26,0.3107580840587616,0.6092364192008972,0.9418267011642456
30,27,0.2893695831298828,0.6337200999259949,0.5833132863044739
30,28,0.3167470097541809,0.7213762998580933,0.8609557747840881
30,29,0.271803081035614,0.6240384578704834,0.4882042109966278
30,30,0.3111194968223572,0.7387571930885315,0.5739214420318604
30,31,0.27059248089790344,0.6839146018028259,0.6166880130767822
30,32,0.33951064944267273,0.7499558925628662,0.8543431162834167
31,0,0.3429817259311676,0.30881375074386597,0.9991297721862793
31,1,0.34661126136779785,0.3018161356449127,0.9970197677612305
31,2,0.3509986698627472,0.30248451232910156,0.9968003034591675
31,3,0.35464248061180115,0.30298376083374023,0.9978523254394531
31,4,0.3330884277820587,0.30075308680534363,0.9984792470932007
31,5,0.32686907052993774,0.3008536994457245,0.9988380670547485
31,6,0.321222722530365,0.3011920154094696,0.9991564750671387
31,7,0.3491100072860718,0.3085377812385559,0.9981635808944702
31,8,0.3084093928337097,0.30716943740844727,0.9978617429733276
31,9,0.34688565135002136,0.31880271434783936,0.9996183514595032
31,10,0.3312653601169586,0.31875768303871155,0.9997077584266663
31,11,0.40176767110824585,0.37189966440200806,0.9999661445617676
31,12,0.2531631588935852,0.37363314628601074,0.9999588131904602
31,13,0.42311012744903564,0.44305163621902466,0.8845483660697937
31,14,0.20655864477157593,0.4438483715057373,0.9295881986618042
31,15,0.3749619722366333,0.4513924717903137,0.924424409866333
31,16,0.28241854906082153,0.4679572880268097,0.9670448899269104
31,17,0.3588825464248657,0.4568209946155548,0.9276086688041687
31,18,0.3029923141002655,0.4772544205188751,0.9621356725692749
31,19,0.3583398163318634,0.44522032141685486,0.9339853525161743
31,20,0.30711573362350464,0.4647722542285919,0.9651954770088196
31,21,0.3591148257255554,0.443297415971756,0.8971758484840393
31,22,0.3021275997161865,0.46146708726882935,0.9414440989494324
31,23,0.3650127053260803,0.519783079624176,0.9998924136161804
31,24,0.2848875820636749,0.5182899832725525,0.9998722076416016
31,25,0.3615749478340149,0.6269361972808838,0.6069707274436951
31,26,0.3053663969039917,0.6234967708587646,0.9339613318443298
31,27,0.3129142224788666,0.6363530158996582,0.5307071805000305
31,28,0.3075612187385559,0.7204956412315369,0.8615140914916992
31,29,0.30035600066185,0.628619909286499,0.4471440017223358
31,30,0.3030118942260742,0.7347734570503235,0.5585588216781616
31,31,0.2949589788913727,0.6668983101844788,0.566283643245697
31,32,0.3290340304374695,0.7514404654502869,0.8446497321128845
32,0,0.34835585951805115,0.30597078800201416,0.9989547729492188
32,1,0.35149234533309937,0.29875868558883667,0.9966089725494385
32,2,0.3558655083179474,0.2996446490287781,0.996396005153656
32,3,0.35943445563316345,0.30031517148017883,0.9975162148475647
32,4,0.3379180133342743,0.2973203659057617,0.9982555508613586
32,5,0.3315983712673187,0.2975679636001587,0.9987084865570068
32,6,0.32566729187965393,0.29820582270622253,0.9990721940994263
32,7,0.3541809022426605,0.30569133162498474,0.998042643070221
32,8,0.3123888075351715,0.3045613765716553,0.9976974129676819
32,9,0.35210999846458435,0.31677016615867615,0.9995810985565186
32,10,0.33553317189216614,0.3169018030166626,0.9996853470802307
32,11,0.4059789180755615,0.3700921833515167,0.9999607801437378
32,12,0.2576795518398285,0.3736349642276764,0.9999580979347229
32,13,0.4210774302482605,0.44239315390586853,0.8686419725418091
32,14,0.2166886329650879,0.4452363848686218,0.9338390231132507
32,15,0.38118216395378113,0.4516809582710266,0.9016889333724976
32,16,0.3010590970516205,0.4610321521759033,0.968246340751648
32,17,0.36337700486183167,0.45790520310401917,0.9091095328330994
32,18,0.3253444731235504,0.4683672785758972,0.9633799195289612
32,19,0.36714795231819153,0.4454720914363861,0.9164716005325317
32,20,0.32860100269317627,0.4555530250072479,0.966181755065918
32,21,0.36820054054260254,0.4441501796245575,0.8772473931312561
32,22,0.3204573392868042,0.4521816670894623,0.9421945810317993
32,23,0.3732704520225525,0.5193993449211121,0.9998994469642639
32,24,0.28835174441337585,0.5185701251029968,0.9998828768730164
32,25,0.3803001344203949,0.6219192147254944,0.6426552534103394
32,26,0.30036959052085876,0.6281681060791016,0.933095395565033
32,27,0.3358535170555115,0.6582581996917725,0.5249044299125671
32,28,0.30054470896720886,0.7155912518501282,0.8676807880401611
32,29,0.3228769302368164,0.649450957775116,0.43447816371917725
32,30,0.3017112612724304,0.7313417196273804,0.5480958819389343
32,31,0.33898141980171204,0.713631272315979,0.5624581575393677
32,32,0.3180776536464691,0.7523346543312073,0.8438665866851807
33,0,0.35515400767326355,0.3008004128932953,0.9988616704940796
33,1,0.35739460587501526,0.29324015974998474,0.9964282512664795
33,2,0.3614744246006012,0.29416602849960327,0.9962113499641418
33,3,0.364851176738739,0.2948552966117859,0.9973440170288086
33,4,0.3438015878200531,0.2917134761810303,0.9981210231781006
33,5,0.33769914507865906,0.29174214601516724,0.9986274838447571
33,6,0.33163535594940186,0.29230788350105286,0.9990075826644897
33,7,0.35910871624946594,0.3003130257129669,0.9979443550109863
33,8,0.31753477454185486,0.2991720736026764,0.9974948763847351
33,9,0.35794737935066223,0.3118138015270233,0.9995414614677429
33,10,0.34164559841156006,0.31174716353416443,0.9996536374092102
33,11,0.40889814496040344,0.3643442392349243,0.9999581575393677
33,12,0.2637026607990265,0.36953505873680115,0.999954879283905
33,13,0.4223044216632843,0.43680816888809204,0.8620812892913818
33,14,0.2264157235622406,0.44341838359832764,0.9371524453163147
33,15,0.38419783115386963,0.44568195939064026,0.8960046768188477
33,16,0.31942081451416016,0.44999411702156067,0.9696223139762878
33,17,0.3696814179420471,0.4538702964782715,0.9046691060066223
33,18,0.3460962474346161,0.45472654700279236,0.9648104906082153
33,19,0.37094056606292725,0.44171613454818726,0.9123476147651672
33,20,0.34861478209495544,0.44372519850730896,0.9674164056777954
33,21,0.37098458409309387,0.44013485312461853,0.8711991310119629
33,22,0.34169459342956543,0.4412510395050049,0.9432518482208252
33,23,0.37773239612579346,0.5120574235916138,0.9999018907546997
33,24,0.293485552072525,0.5134997963905334,0.9998881816864014
33,25,0.3949623703956604,0.6102627515792847,0.6715931296348572
33,26,0.2959718704223633,0.6230429410934448,0.9304407238960266
33,27,0.3552553057670593,0.6841264963150024,0.5547729730606079
33,28,0.28388211131095886,0.7177912592887878,0.8735164403915405
33,29,0.33991554379463196,0.6908569931983948,0.4465031027793884
33,30,0.28170403838157654,0.7317714691162109,0.5376372933387756
33,31,0.3750927150249481,0.7356325387954712,0.5887902975082397
33,32,0.3066154718399048,0.7522640824317932,0.8455580472946167
34,0,0.36091920733451843,0.29374465346336365,0.9987497925758362
34,1,0.3635823428630829,0.2865113317966461,0.9960923194885254
34,2,0.36721524596214294,0.28724366426467896,0.9957525730133057
34,3,0.37098047137260437,0.28768888115882874,0.9969490766525269
34,4,0.34983670711517334,0.2852364778518677,0.9979775547981262
34,5,0.34420743584632874,0.2853595018386841,0.9985407590866089
34,6,0.33750322461128235,0.2859498858451843,0.9989472031593323
34,7,0.3640756607055664,0.29253026843070984,0.9974769949913025
34,8,0.3222561180591583,0.2920697331428528,0.9972569346427917
34,9,0.3633730709552765,0.3047022819519043,0.999380886554718
34,10,0.34773170948028564,0.3049367368221283,0.9995583295822144
34,11,0.4120214283466339,0.35776177048683167,0.9999415278434753
34,12,0.26958873867988586,0.3620220124721527,0.9999514818191528
34,13,0.42292553186416626,0.4300805926322937,0.8023179173469543
34,14,0.23570898175239563,0.4409673511981964,0.939548671245575
34,15,0.40037891268730164,0.44034692645072937,0.8322156667709351
34,16,0.33183005452156067,0.44156476855278015,0.9700403809547424
34,17,0.389116108417511,0.4480500817298889,0.8485082983970642
34,18,0.36055973172187805,0.4449653625488281,0.9650601744651794
34,19,0.3907622694969177,0.4355792701244354,0.8578909039497375
34,20,0.3618979752063751,0.43398547172546387,0.9675143361091614
34,21,0.3902222812175751,0.4320925772190094,0.8134967088699341
34,22,0.3550281524658203,0.43124791979789734,0.9413161277770996
34,23,0.38279616832733154,0.5045856833457947,0.9999009370803833
34,24,0.30031493306159973,0.5070214867591858,0.9998911619186401
34,25,0.40143129229545593,0.6021940112113953,0.677166759967804
34,26,0.29392775893211365,0.6218147277832031,0.9033002853393555
34,27,0.38184988498687744,0.7108816504478455,0.5753434300422668
34,28,0.26640546321868896,0.7162632346153259,0.8611505627632141
34,29,0.3677491247653961,0.7264562845230103,0.4565739631652832
34,30,0.2593075931072235,0.7296976447105408,0.5032268762588501
34,31,0.41088777780532837,0.7505092024803162,0.6093576550483704
34,32,0.2884518802165985,0.7508355975151062,0.8269111514091492
35,0,0.36813604831695557,0.2872677445411682,0.9988134503364563
35,1,0.37061572074890137,0.27992889285087585,0.9963133335113525
35,2,0.3739144206047058,0.2804756462574005,0.9959729313850403
35,3,0.3778287172317505,0.28091099858283997,0.9970929622650146
35,4,0.35653218626976013,0.27850645780563354,0.9980846643447876
35,5,0.35121798515319824,0.27858519554138184,0.9986176490783691
35,6,0.34385669231414795,0.2789425253868103,0.9989988803863525
35,7,0.36973729729652405,0.28503310680389404,0.9975728988647461
35,8,0.32683417201042175,0.2850259840488434,0.9973819255828857
35,9,0.3699871301651001,0.29839271306991577,0.9993644952774048
35,10,0.35427409410476685,0.298537015914917,0.9995391964912415
35,11,0.4179767370223999,0.3512560725212097,0.9999340176582336
35,12,0.2749801278114319,0.3536059856414795,0.9999476671218872
35,13,0.4252799153327942,0.42366111278533936,0.7533442974090576
35,14,0.2415636032819748,0.43422919511795044,0.942145586013794
35,15,0.41455695033073425,0.43584194779396057,0.7908197045326233
35,16,0.34383803606033325,0.43616530299186707,0.9705414772033691
35,17,0.4031028747558594,0.44322657585144043,0.8148629069328308
35,18,0.3740014135837555,0.44005146622657776,0.9654328227043152
35,19,0.4046024978160858,0.4298107326030731,0.8262224793434143
35,20,0.3746449947357178,0.42836689949035645,0.9677435159683228
35,21,0.402630090713501,0.4265630841255188,0.7761019468307495
35,22,0.36692842841148376,0.42542558908462524,0.939936101436615
35,23,0.3885543942451477,0.4989917278289795,0.9999008178710938
35,24,0.3041689097881317,0.49921008944511414,0.9998922348022461
35,25,0.4040634334087372,0.6040917038917542,0.6908499002456665
35,26,0.29363495111465454,0.6177972555160522,0.8863235116004944
35,27,0.40711361169815063,0.7275320291519165,0.6130861043930054
35,28,0.2545073330402374,0.7121480703353882,0.8562636971473694
35,29,0.3984699845314026,0.7482050657272339,0.49181756377220154
35,30,0.24703754484653473,0.7207692265510559,0.48002687096595764
35,31,0.44329583644866943,0.7560575008392334,0.6441745162010193
35,32,0.2689224183559418,0.7502931356430054,0.820321261882782
36,0,0.373126745223999,0.28272953629493713,0.9988457560539246
36,1,0.3762248456478119,0.2757118046283722,0.9964579343795776
36,2,0.37989646196365356,0.2760781943798065,0.9961156845092773
36,3,0.3841056525707245,0.27640989422798157,0.9971762299537659
36,4,0.3622535169124603,0.275112122297287,0.9981297254562378
36,5,0.35622501373291016,0.27527934312820435,0.998638391494751
36,6,0.3489534556865692,0.27562740445137024,0.9990027546882629
36,7,0.3766351044178009,0.28237009048461914,0.9976176023483276
36,8,0.3323175609111786,0.2816062569618225,0.9973743557929993
36,9,0.375825434923172,0.29408493638038635,0.9993107914924622
36,10,0.36072829365730286,0.29249781370162964,0.9994645118713379
36,11,0.4240463972091675,0.3479045331478119,0.9999192357063293
36,12,0.28006237745285034,0.3485717177391052,0.9999226927757263
36,13,0.43245017528533936,0.42063403129577637,0.7262445688247681
36,14,0.24409888684749603,0.42853227257728577,0.9437116980552673
36,15,0.41661179065704346,0.43476513028144836,0.76460862159729
36,16,0.34720543026924133,0.4335610568523407,0.969206690788269
36,17,0.408078134059906,0.4412159025669098,0.7961576581001282
36,18,0.37830376625061035,0.43689239025115967,0.9630768299102783
36,19,0.40781447291374207,0.4279273748397827,0.8089853525161743
36,20,0.37754854559898376,0.4255678951740265,0.965310275554657
36,21,0.40439701080322266,0.4249531924724579,0.7503056526184082
36,22,0.3698248267173767,0.42289796471595764,0.934181272983551
36,23,0.3907368779182434,0.4986490309238434,0.9998944401741028
36,24,0.30555111169815063,0.49775344133377075,0.9998781085014343
36,25,0.4031487703323364,0.604663610458374,0.7176310420036316
36,26,0.29651591181755066,0.6175342798233032,0.8810490965843201
36,27,0.4253823757171631,0.7344915866851807,0.6511199474334717
36,28,0.24833934009075165,0.6971472501754761,0.8439249396324158
36,29,0.42694777250289917,0.7568880915641785,0.5319420099258423
36,30,0.23687462508678436,0.6999484300613403,0.4594235122203827
36,31,0.43706220388412476,0.7548338174819946,0.6790659427642822
36,32,0.25941911339759827,0.7493817806243896,0.8116323351860046
37,0,0.3772289454936981,0.28138038516044617,0.9988449215888977
37,1,0.380806565284729,0.27441999316215515,0.9965561628341675
37,2,0.3850550949573517,0.27498170733451843,0.9962160587310791
37,3,0.38858702778816223,0.2753683626651764,0.9972419142723083
37,4,0.36710676550865173,0.27341222763061523,0.9981300830841064
37,5,0.36032894253730774,0.27356281876564026,0.9986143708229065
37,6,0.3531396985054016,0.2739447057247162,0.9989680051803589
37,7,0.38236239552497864,0.28173863887786865,0.9976986050605774
37,8,0.33703917264938354,0.28035879135131836,0.9973509311676025
37,9,0.380461186170578,0.2928445041179657,0.999250590801239
37,10,0.3647037446498871,0.2910342514514923,0.9993609189987183
37,11,0.4288847744464874,0.3477608263492584,0.9999014735221863
37,12,0.2833586037158966,0.34744855761528015,0.9998716115951538
37,13,0.43892019987106323,0.42190107703208923,0.7059807777404785
37,14,0.245465949177742,0.4274023175239563,0.9449818730354309
37,15,0.4247502088546753,0.4331361651420593,0.7506296038627625
37,16,0.34716159105300903,0.4326218068599701,0.9683602452278137
37,17,0.4139135181903839,0.4383449852466583,0.7893242835998535
37,18,0.37827068567276,0.4356030225753784,0.9617292284965515
37,19,0.41300609707832336,0.4262169599533081,0.8026471734046936
37,20,0.37773025035858154,0.4251590669155121,0.9638384580612183
37,21,0.4111163914203644,0.4239782691001892,0.7380799055099487
37,22,0.3702552020549774,0.4229692816734314,0.9309825301170349
37,23,0.39729443192481995,0.499847948551178,0.9998898506164551
37,24,0.31212541460990906,0.4979868233203888,0.9998599886894226
37,25,0.40603798627853394,0.6132432818412781,0.7441357970237732
37,26,0.3067653477191925,0.6176502108573914,0.8871966004371643
37,27,0.42553335428237915,0.7414609789848328,0.6858140826225281
37,28,0.24724510312080383,0.6746013760566711,0.8347046971321106
37,29,0.421830415725708,0.7634384036064148,0.5747330784797668
37,30,0.2341933697462082,0.6727067828178406,0.44967731833457947
37,31,0.43919146060943604,0.7645862698554993,0.7108708620071411
37,32,0.25277936458587646,0.7347743511199951,0.8050320744514465
38,0,0.3801650404930115,0.28233644366264343,0.9985650777816772
38,1,0.3842114508152008,0.2744036018848419,0.9960483312606812
38,2,0.38924428820610046,0.2752780020236969,0.9956675171852112
38,3,0.39344847202301025,0.27589523792266846,0.9968547821044922
38,4,0.3695857524871826,0.27287885546684265,0.9976861476898193
38,5,0.36314889788627625,0.2730252146720886,0.9982367753982544
38,6,0.3564424216747284,0.2734929025173187,0.9986618161201477
38,7,0.38875672221183777,0.282532662153244,0.9974856376647949
38,8,0.34144994616508484,0.2804791331291199,0.9968442320823669
38,9,0.38483378291130066,0.29400932788848877,0.9990270733833313
38,10,0.36734670400619507,0.2924489676952362,0.9990787506103516
38,11,0.4389059841632843,0.3504091501235962,0.9998799562454224
38,12,0.28901028633117676,0.34898778796195984,0.9998252391815186
38,13,0.4534740746021271,0.4264092445373535,0.6838918924331665
38,14,0.24769443273544312,0.4280397593975067,0.9414567351341248
38,15,0.4265519082546234,0.4326753318309784,0.7451845407485962
38,16,0.3449944853782654,0.43316730856895447,0.9660554528236389
38,17,0.41212189197540283,0.43644049763679504,0.7885522842407227
38,18,0.37261077761650085,0.4363582134246826,0.9593924283981323
38,19,0.41453832387924194,0.42508000135421753,0.8018091917037964
38,20,0.3721883296966553,0.42494282126426697,0.9614771604537964
38,21,0.4134502410888672,0.42331889271736145,0.7336843609809875
38,22,0.3639456033706665,0.4227474629878998,0.9265809059143066
38,23,0.40587860345840454,0.5008449554443359,0.9998846054077148
38,24,0.3176400363445282,0.4989468455314636,0.9998449683189392
38,25,0.40656372904777527,0.6233970522880554,0.7646867036819458
38,26,0.3189904987812042,0.6220794916152954,0.8919749855995178
38,27,0.40499046444892883,0.7459993362426758,0.7163147926330566
38,28,0.2493804693222046,0.6656120419502258,0.8219025731086731
38,29,0.39532071352005005,0.7650108337402344,0.6075983047485352
38,30,0.23596806824207306,0.6632959842681885,0.43605974316596985
38,31,0.4286063015460968,0.7715021371841431,0.7381672859191895
38,32,0.25658366084098816,0.7220974564552307,0.7902495265007019
39,0,0.38009440898895264,0.28173530101776123,0.9985190629959106
39,1,0.3850116431713104,0.2742904722690582,0.9960562586784363
39,2,0.39018288254737854,0.2752838730812073,0.9956741333007812
39,3,0.39527827501296997,0.27600735425949097,0.9968925714492798
39,4,0.3695586621761322,0.27284201979637146,0.9976330995559692
39,5,0.3633347153663635,0.27322661876678467,0.9981684684753418
39,6,0.3575814962387085,0.2738511264324188,0.9986034631729126
39,7,0.3926178216934204,0.28266045451164246,0.9975391030311584
39,8,0.34483563899993896,0.2811334431171417,0.9967256188392639
39,9,0.3859717845916748,0.2932468354701996,0.9990066289901733
39,10,0.3676270544528961,0.2920970320701599,0.9990261197090149
39,11,0.44645369052886963,0.3509770333766937,0.9998788833618164
39,12,0.2907698154449463,0.3509267270565033,0.9998080730438232
39,13,0.4642680883407593,0.43449509143829346,0.682136595249176
39,14,0.24935416877269745,0.4297771155834198,0.9384078979492188
39,15,0.4309860169887543,0.43328315019607544,0.756895124912262
39,16,0.34390440583229065,0.4344695806503296,0.9653879404067993
39,17,0.41413089632987976,0.43627041578292847,0.799506425857544
39,18,0.3714389204978943,0.438204288482666,0.959067702293396
39,19,0.4187363386154175,0.4242246747016907,0.8120415806770325
39,20,0.3714313805103302,0.42600271105766296,0.9610989093780518
39,21,0.4178617596626282,0.42256593704223633,0.7447494268417358
39,22,0.3630548119544983,0.4237859845161438,0.9257954955101013
39,23,0.412261426448822,0.5039393901824951,0.9998841285705566
39,24,0.3218604028224945,0.5005172491073608,0.9998375177383423
39,25,0.4061201214790344,0.6342512369155884,0.7813898324966431
39,26,0.33240821957588196,0.6265644431114197,0.8967334628105164
39,27,0.3942875266075134,0.7498038411140442,0.7431740760803223
39,28,0.2540630102157593,0.6639194488525391,0.807198703289032
39,29,0.3940807580947876,0.768179178237915,0.6349419355392456
39,30,0.23725983500480652,0.6577818989753723,0.42153438925743103
39,31,0.41357049345970154,0.7765003442764282,0.7619885802268982
39,32,0.26169800758361816,0.7209994196891785,0.776545524597168
40,0,0.38296449184417725,0.28049495816230774,0.998458206653595
40,1,0.38867223262786865,0.27355822920799255,0.9960484504699707
